states,actions,rewards,dones,next_states,log_probs
"[0.         0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.00555615 0.         0.
 0.         0.4024934  0.00393247 0.         0.         0.
 0.4024934 ]","tf.Tensor([[1.]], shape=(1, 1), dtype=float32)",0.8965460635721684,False,"[0.         0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.00555615 0.
 0.         0.         0.4024934  0.00393247 0.         0.
 0.         0.4024934  0.00345394 0.         0.         0.
 0.4024934 ]","tf.Tensor([[17.129667]], shape=(1, 1), dtype=float32)"
"[0.         0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.00555615 0.
 0.         0.         0.4024934  0.00393247 0.         0.
 0.         0.4024934  0.00345394 0.         0.         0.
 0.4024934 ]","tf.Tensor([[1.]], shape=(1, 1), dtype=float32)",1.0,False,"[0.         0.         0.         0.         0.4024934  0.00555615
 0.         0.         0.         0.4024934  0.00393247 0.
 0.         0.         0.4024934  0.00345394 0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[17.105865]], shape=(1, 1), dtype=float32)"
"[0.         0.         0.         0.         0.4024934  0.00555615
 0.         0.         0.         0.4024934  0.00393247 0.
 0.         0.         0.4024934  0.00345394 0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[1.]], shape=(1, 1), dtype=float32)",1.0,False,"[0.00555615 0.         0.         0.         0.4024934  0.00393247
 0.         0.         0.         0.4024934  0.00345394 0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[17.332287]], shape=(1, 1), dtype=float32)"
"[0.00555615 0.         0.         0.         0.4024934  0.00393247
 0.         0.         0.         0.4024934  0.00345394 0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[0.807649]], shape=(1, 1), dtype=float32)",0.980764901638031,False,"[0.00393247 0.         0.         0.         0.4024934  0.00345394
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[0.9314325]], shape=(1, 1), dtype=float32)"
"[0.00393247 0.         0.         0.         0.4024934  0.00345394
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[1.]], shape=(1, 1), dtype=float32)",0.980764901638031,False,"[0.00345394 0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[16.807482]], shape=(1, 1), dtype=float32)"
"[0.00345394 0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[0.2078735]], shape=(1, 1), dtype=float32)",0.9207873463630676,False,"[0.        0.        0.        0.        0.4024934 0.        0.
 0.        0.        0.4024934 0.        0.        0.        0.
 0.4024934 0.        0.        0.        0.        0.4024934 0.
 0.        0.        0.        0.4024934]","tf.Tensor([[0.88274056]], shape=(1, 1), dtype=float32)"
"[0.        0.        0.        0.        0.4024934 0.        0.
 0.        0.        0.4024934 0.        0.        0.        0.
 0.4024934 0.        0.        0.        0.        0.4024934 0.
 0.        0.        0.        0.4024934]","tf.Tensor([[1.]], shape=(1, 1), dtype=float32)",0.9207873463630676,False,"[0.        0.        0.        0.        0.4024934 0.        0.
 0.        0.        0.4024934 0.        0.        0.        0.
 0.4024934 0.        0.        0.        0.        0.4024934 0.
 0.        0.        0.        0.4024934]","tf.Tensor([[17.023695]], shape=(1, 1), dtype=float32)"
"[0.        0.        0.        0.        0.4024934 0.        0.
 0.        0.        0.4024934 0.        0.        0.        0.
 0.4024934 0.        0.        0.        0.        0.4024934 0.
 0.        0.        0.        0.4024934]","tf.Tensor([[1.]], shape=(1, 1), dtype=float32)",1.0,False,"[0.        0.        0.        0.        0.4024934 0.        0.
 0.        0.        0.4024934 0.        0.        0.        0.
 0.4024934 0.        0.        0.        0.        0.4024934 0.
 0.        0.        0.        0.4024934]","tf.Tensor([[16.65848]], shape=(1, 1), dtype=float32)"
"[0.        0.        0.        0.        0.4024934 0.        0.
 0.        0.        0.4024934 0.        0.        0.        0.
 0.4024934 0.        0.        0.        0.        0.4024934 0.
 0.        0.        0.        0.4024934]","tf.Tensor([[0.]], shape=(1, 1), dtype=float32)",0.9,False,"[0.        0.        0.        0.        0.4024934 0.        0.
 0.        0.        0.4024934 0.        0.        0.        0.
 0.4024934 0.        0.        0.        0.        0.4024934 0.
 0.        0.        0.        0.4024934]","tf.Tensor([[16.063974]], shape=(1, 1), dtype=float32)"
"[0.        0.        0.        0.        0.4024934 0.        0.
 0.        0.        0.4024934 0.        0.        0.        0.
 0.4024934 0.        0.        0.        0.        0.4024934 0.
 0.        0.        0.        0.4024934]","tf.Tensor([[1.]], shape=(1, 1), dtype=float32)",0.9,False,"[0.        0.        0.        0.        0.4024934 0.        0.
 0.        0.        0.4024934 0.        0.        0.        0.
 0.4024934 0.        0.        0.        0.        0.4024934 0.
 0.        0.        0.        0.4024934]","tf.Tensor([[17.094633]], shape=(1, 1), dtype=float32)"
"[0.        0.        0.        0.        0.4024934 0.        0.
 0.        0.        0.4024934 0.        0.        0.        0.
 0.4024934 0.        0.        0.        0.        0.4024934 0.
 0.        0.        0.        0.4024934]","tf.Tensor([[0.]], shape=(1, 1), dtype=float32)",0.9,False,"[0.        0.        0.        0.        0.4024934 0.        0.
 0.        0.        0.4024934 0.        0.        0.        0.
 0.4024934 0.        0.        0.        0.        0.4024934 0.
 0.        0.        0.        0.4024934]","tf.Tensor([[15.988866]], shape=(1, 1), dtype=float32)"
"[0.        0.        0.        0.        0.4024934 0.        0.
 0.        0.        0.4024934 0.        0.        0.        0.
 0.4024934 0.        0.        0.        0.        0.4024934 0.
 0.        0.        0.        0.4024934]","tf.Tensor([[0.7966281]], shape=(1, 1), dtype=float32)",0.9168744880706072,False,"[0.        0.        0.        0.        0.4024934 0.        0.
 0.        0.        0.4024934 0.        0.        0.        0.
 0.4024934 0.        0.        0.        0.        0.4024934 0.0034627
 0.        0.        0.        0.4024934]","tf.Tensor([[0.89286894]], shape=(1, 1), dtype=float32)"
"[0.        0.        0.        0.        0.4024934 0.        0.
 0.        0.        0.4024934 0.        0.        0.        0.
 0.4024934 0.        0.        0.        0.        0.4024934 0.0034627
 0.        0.        0.        0.4024934]","tf.Tensor([[1.]], shape=(1, 1), dtype=float32)",0.979662811756134,False,"[0.        0.        0.        0.        0.4024934 0.        0.
 0.        0.        0.4024934 0.        0.        0.        0.
 0.4024934 0.0034627 0.        0.        0.        0.4024934 0.
 0.        0.        0.        0.4024934]","tf.Tensor([[16.948454]], shape=(1, 1), dtype=float32)"
"[0.        0.        0.        0.        0.4024934 0.        0.
 0.        0.        0.4024934 0.        0.        0.        0.
 0.4024934 0.0034627 0.        0.        0.        0.4024934 0.
 0.        0.        0.        0.4024934]","tf.Tensor([[0.]], shape=(1, 1), dtype=float32)",0.9,False,"[0.        0.        0.        0.        0.4024934 0.        0.
 0.        0.        0.4024934 0.0034627 0.        0.        0.
 0.4024934 0.        0.        0.        0.        0.4024934 0.
 0.        0.        0.        0.4024934]","tf.Tensor([[16.820093]], shape=(1, 1), dtype=float32)"
"[0.        0.        0.        0.        0.4024934 0.        0.
 0.        0.        0.4024934 0.0034627 0.        0.        0.
 0.4024934 0.        0.        0.        0.        0.4024934 0.
 0.        0.        0.        0.4024934]","tf.Tensor([[0.]], shape=(1, 1), dtype=float32)",1.0,False,"[0.        0.        0.        0.        0.4024934 0.0034627 0.
 0.        0.        0.4024934 0.        0.        0.        0.
 0.4024934 0.        0.        0.        0.        0.4024934 0.
 0.        0.        0.        0.4024934]","tf.Tensor([[17.253832]], shape=(1, 1), dtype=float32)"
"[0.        0.        0.        0.        0.4024934 0.0034627 0.
 0.        0.        0.4024934 0.        0.        0.        0.
 0.4024934 0.        0.        0.        0.        0.4024934 0.
 0.        0.        0.        0.4024934]","tf.Tensor([[0.5472833]], shape=(1, 1), dtype=float32)",0.941364586353302,False,"[0.0034627  0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.00390708 0.         0.         0.
 0.4024934 ]","tf.Tensor([[0.5161794]], shape=(1, 1), dtype=float32)"
"[0.0034627  0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.00390708 0.         0.         0.
 0.4024934 ]","tf.Tensor([[0.28480017]], shape=(1, 1), dtype=float32)",0.968594254553318,False,"[0.         0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.00390708 0.         0.
 0.         0.4024934  0.00515743 0.         0.         0.
 0.4024934 ]","tf.Tensor([[0.6907998]], shape=(1, 1), dtype=float32)"
"[0.         0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.00390708 0.         0.
 0.         0.4024934  0.00515743 0.         0.         0.
 0.4024934 ]","tf.Tensor([[1.]], shape=(1, 1), dtype=float32)",0.9262060906738043,False,"[0.         0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.00390708 0.
 0.         0.         0.4024934  0.00515743 0.         0.
 0.         0.4024934  0.00227393 0.         0.         0.
 0.4024934 ]","tf.Tensor([[17.248074]], shape=(1, 1), dtype=float32)"
"[0.         0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.00390708 0.
 0.         0.         0.4024934  0.00515743 0.         0.
 0.         0.4024934  0.00227393 0.         0.         0.
 0.4024934 ]","tf.Tensor([[0.]], shape=(1, 1), dtype=float32)",0.9,False,"[0.         0.         0.         0.         0.4024934  0.00390708
 0.         0.         0.         0.4024934  0.00515743 0.
 0.         0.         0.4024934  0.00227393 0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[17.344282]], shape=(1, 1), dtype=float32)"
"[0.         0.         0.         0.         0.4024934  0.00390708
 0.         0.         0.         0.4024934  0.00515743 0.
 0.         0.         0.4024934  0.00227393 0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[1.]], shape=(1, 1), dtype=float32)",0.9,False,"[0.00390708 0.         0.         0.         0.4024934  0.00515743
 0.         0.         0.         0.4024934  0.00227393 0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[17.34451]], shape=(1, 1), dtype=float32)"
"[0.00390708 0.         0.         0.         0.4024934  0.00515743
 0.         0.         0.         0.4024934  0.00227393 0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[0.49807128]], shape=(1, 1), dtype=float32)",0.9498071312904358,False,"[0.00515743 0.         0.         0.         0.4024934  0.00227393
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[0.5091025]], shape=(1, 1), dtype=float32)"
"[0.00515743 0.         0.         0.         0.4024934  0.00227393
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[0.]], shape=(1, 1), dtype=float32)",0.9501928716897965,False,"[0.00227393 0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[16.584414]], shape=(1, 1), dtype=float32)"
"[0.00227393 0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[0.42575]], shape=(1, 1), dtype=float32)",0.9554859206080437,False,"[0.         0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.00193908 0.         0.         0.
 0.4024934 ]","tf.Tensor([[0.5291772]], shape=(1, 1), dtype=float32)"
"[0.         0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.00193908 0.         0.         0.
 0.4024934 ]","tf.Tensor([[1.]], shape=(1, 1), dtype=float32)",0.9425750017166138,False,"[0.         0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.00193908 0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[15.342688]], shape=(1, 1), dtype=float32)"
"[0.         0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.00193908 0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[0.]], shape=(1, 1), dtype=float32)",0.9,False,"[0.         0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.00193908 0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[17.053677]], shape=(1, 1), dtype=float32)"
"[0.         0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.00193908 0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[0.]], shape=(1, 1), dtype=float32)",1.0,False,"[0.         0.         0.         0.         0.4024934  0.00193908
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[17.248337]], shape=(1, 1), dtype=float32)"
"[0.         0.         0.         0.         0.4024934  0.00193908
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[1.]], shape=(1, 1), dtype=float32)",0.8980648793280125,False,"[0.00193908 0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.00193512 0.         0.         0.
 0.4024934 ]","tf.Tensor([[13.528745]], shape=(1, 1), dtype=float32)"
"[0.00193908 0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.00193512 0.         0.         0.
 0.4024934 ]","tf.Tensor([[0.]], shape=(1, 1), dtype=float32)",0.9,False,"[0.         0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.00193512 0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[17.31662]], shape=(1, 1), dtype=float32)"
"[0.         0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.00193512 0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[1.]], shape=(1, 1), dtype=float32)",0.9,False,"[0.         0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.00193512 0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[17.342216]], shape=(1, 1), dtype=float32)"
"[0.         0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.00193512 0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[0.]], shape=(1, 1), dtype=float32)",0.9,False,"[0.         0.         0.         0.         0.4024934  0.00193512
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[17.155046]], shape=(1, 1), dtype=float32)"
"[0.         0.         0.         0.         0.4024934  0.00193512
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[1.]], shape=(1, 1), dtype=float32)",0.9,False,"[0.00193512 0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[12.268328]], shape=(1, 1), dtype=float32)"
"[0.00193512 0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[0.]], shape=(1, 1), dtype=float32)",0.9,False,"[0.        0.        0.        0.        0.4024934 0.        0.
 0.        0.        0.4024934 0.        0.        0.        0.
 0.4024934 0.        0.        0.        0.        0.4024934 0.
 0.        0.        0.        0.4024934]","tf.Tensor([[17.124071]], shape=(1, 1), dtype=float32)"
"[0.        0.        0.        0.        0.4024934 0.        0.
 0.        0.        0.4024934 0.        0.        0.        0.
 0.4024934 0.        0.        0.        0.        0.4024934 0.
 0.        0.        0.        0.4024934]","tf.Tensor([[0.]], shape=(1, 1), dtype=float32)",1.0,False,"[0.        0.        0.        0.        0.4024934 0.        0.
 0.        0.        0.4024934 0.        0.        0.        0.
 0.4024934 0.        0.        0.        0.        0.4024934 0.
 0.        0.        0.        0.4024934]","tf.Tensor([[16.60194]], shape=(1, 1), dtype=float32)"
"[0.        0.        0.        0.        0.4024934 0.        0.
 0.        0.        0.4024934 0.        0.        0.        0.
 0.4024934 0.        0.        0.        0.        0.4024934 0.
 0.        0.        0.        0.4024934]","tf.Tensor([[0.53283286]], shape=(1, 1), dtype=float32)",0.9406491734087468,False,"[0.         0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.00606754 0.         0.         0.
 0.4024934 ]","tf.Tensor([[0.5124973]], shape=(1, 1), dtype=float32)"
"[0.         0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.00606754 0.         0.         0.
 0.4024934 ]","tf.Tensor([[1.]], shape=(1, 1), dtype=float32)",0.9498606421053409,False,"[0.         0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.00606754 0.         0.
 0.         0.4024934  0.00342264 0.         0.         0.
 0.4024934 ]","tf.Tensor([[17.09898]], shape=(1, 1), dtype=float32)"
"[0.         0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.00606754 0.         0.
 0.         0.4024934  0.00342264 0.         0.         0.
 0.4024934 ]","tf.Tensor([[1.]], shape=(1, 1), dtype=float32)",1.0,False,"[0.         0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.00606754 0.
 0.         0.         0.4024934  0.00342264 0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[16.327793]], shape=(1, 1), dtype=float32)"
"[0.         0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.00606754 0.
 0.         0.         0.4024934  0.00342264 0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[0.]], shape=(1, 1), dtype=float32)",0.9,False,"[0.         0.         0.         0.         0.4024934  0.00606754
 0.         0.         0.         0.4024934  0.00342264 0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[16.7969]], shape=(1, 1), dtype=float32)"
"[0.         0.         0.         0.         0.4024934  0.00606754
 0.         0.         0.         0.4024934  0.00342264 0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[1.]], shape=(1, 1), dtype=float32)",0.9,False,"[0.00606754 0.         0.         0.         0.4024934  0.00342264
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[16.454475]], shape=(1, 1), dtype=float32)"
"[0.00606754 0.         0.         0.         0.4024934  0.00342264
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[0.9475271]], shape=(1, 1), dtype=float32)",0.9947527110576629,False,"[0.00342264 0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[2.0125666]], shape=(1, 1), dtype=float32)"
"[0.00342264 0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[0.6047044]], shape=(1, 1), dtype=float32)",0.9657177269458771,False,"[0.        0.        0.        0.        0.4024934 0.        0.
 0.        0.        0.4024934 0.        0.        0.        0.
 0.4024934 0.        0.        0.        0.        0.4024934 0.
 0.        0.        0.        0.4024934]","tf.Tensor([[0.5476688]], shape=(1, 1), dtype=float32)"
"[0.        0.        0.        0.        0.4024934 0.        0.
 0.        0.        0.4024934 0.        0.        0.        0.
 0.4024934 0.        0.        0.        0.        0.4024934 0.
 0.        0.        0.        0.4024934]","tf.Tensor([[0.]], shape=(1, 1), dtype=float32)",0.93952956199646,False,"[0.        0.        0.        0.        0.4024934 0.        0.
 0.        0.        0.4024934 0.        0.        0.        0.
 0.4024934 0.        0.        0.        0.        0.4024934 0.
 0.        0.        0.        0.4024934]","tf.Tensor([[17.230412]], shape=(1, 1), dtype=float32)"
"[0.        0.        0.        0.        0.4024934 0.        0.
 0.        0.        0.4024934 0.        0.        0.        0.
 0.4024934 0.        0.        0.        0.        0.4024934 0.
 0.        0.        0.        0.4024934]","tf.Tensor([[1.]], shape=(1, 1), dtype=float32)",0.9,False,"[0.        0.        0.        0.        0.4024934 0.        0.
 0.        0.        0.4024934 0.        0.        0.        0.
 0.4024934 0.        0.        0.        0.        0.4024934 0.
 0.        0.        0.        0.4024934]","tf.Tensor([[17.200058]], shape=(1, 1), dtype=float32)"
"[0.        0.        0.        0.        0.4024934 0.        0.
 0.        0.        0.4024934 0.        0.        0.        0.
 0.4024934 0.        0.        0.        0.        0.4024934 0.
 0.        0.        0.        0.4024934]","tf.Tensor([[0.01306936]], shape=(1, 1), dtype=float32)",0.901306939125061,False,"[0.        0.        0.        0.        0.4024934 0.        0.
 0.        0.        0.4024934 0.        0.        0.        0.
 0.4024934 0.        0.        0.        0.        0.4024934 0.
 0.        0.        0.        0.4024934]","tf.Tensor([[3.3479354]], shape=(1, 1), dtype=float32)"
"[0.        0.        0.        0.        0.4024934 0.        0.
 0.        0.        0.4024934 0.        0.        0.        0.
 0.4024934 0.        0.        0.        0.        0.4024934 0.
 0.        0.        0.        0.4024934]","tf.Tensor([[1.]], shape=(1, 1), dtype=float32)",0.9008399050682783,False,"[0.         0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.00046703 0.         0.         0.
 0.4024934 ]","tf.Tensor([[16.484924]], shape=(1, 1), dtype=float32)"
"[0.         0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.00046703 0.         0.         0.
 0.4024934 ]","tf.Tensor([[0.82047015]], shape=(1, 1), dtype=float32)",0.9820470154285431,False,"[0.         0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.00046703 0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[0.9799166]], shape=(1, 1), dtype=float32)"
"[0.         0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.00046703 0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[1.]], shape=(1, 1), dtype=float32)",0.9820470154285431,False,"[0.         0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.00046703 0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[17.328808]], shape=(1, 1), dtype=float32)"
"[0.         0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.00046703 0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[1.]], shape=(1, 1), dtype=float32)",1.0,False,"[0.         0.         0.         0.         0.4024934  0.00046703
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[16.762405]], shape=(1, 1), dtype=float32)"
"[0.         0.         0.         0.         0.4024934  0.00046703
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[1.]], shape=(1, 1), dtype=float32)",1.0,False,"[0.00046703 0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[16.650043]], shape=(1, 1), dtype=float32)"
"[0.00046703 0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[0.36131454]], shape=(1, 1), dtype=float32)",0.9361314535140991,False,"[0.        0.        0.        0.        0.4024934 0.        0.
 0.        0.        0.4024934 0.        0.        0.        0.
 0.4024934 0.        0.        0.        0.        0.4024934 0.
 0.        0.        0.        0.4024934]","tf.Tensor([[0.5796506]], shape=(1, 1), dtype=float32)"
"[0.        0.        0.        0.        0.4024934 0.        0.
 0.        0.        0.4024934 0.        0.        0.        0.
 0.4024934 0.        0.        0.        0.        0.4024934 0.
 0.        0.        0.        0.4024934]","tf.Tensor([[0.71726793]], shape=(1, 1), dtype=float32)",0.9644046604633332,False,"[0.        0.        0.        0.        0.4024934 0.        0.
 0.        0.        0.4024934 0.        0.        0.        0.
 0.4024934 0.        0.        0.        0.        0.4024934 0.
 0.        0.        0.        0.4024934]","tf.Tensor([[0.69106936]], shape=(1, 1), dtype=float32)"
